municipio;mes_nome;mortes_no_mes_municipio;ano;mes
PINTO BANDEIRA;outubro;0;2019;10.0
PIRAPO;outubro;2;2019;10.0
PIRATINI;outubro;13;2019;10.0
PLANALTO;outubro;12;2019;10.0
POCO DAS ANTAS;outubro;1;2019;10.0
PONTAO;outubro;0;2019;10.0
PONTE PRETA;outubro;0;2019;10.0
PORTAO;outubro;17;2019;10.0
PORTO ALEGRE;outubro;1456;2019;10.0
PORTO LUCENA;outubro;3;2019;10.0
PORTO MAUA;outubro;0;2019;10.0
PORTO VERA CRUZ;outubro;0;2019;10.0
PORTO XAVIER;outubro;6;2019;10.0
POUSO NOVO;outubro;0;2019;10.0
PRESIDENTE LUCENA;outubro;1;2019;10.0
PROGRESSO;outubro;7;2019;10.0
PROTASIO ALVES;outubro;0;2019;10.0
PUTINGA;outubro;2;2019;10.0
QUARAI;outubro;16;2019;10.0
QUATRO IRMAOS;outubro;0;2019;10.0
QUEVEDOS;outubro;1;2019;10.0
QUINZE DE NOVEMBRO;outubro;2;2019;10.0
REDENTORA;outubro;2;2019;10.0
RELVADO;outubro;0;2019;10.0
RESTINGA SECA;outubro;8;2019;10.0
RIO DOS INDIOS;outubro;0;2019;10.0
RIO GRANDE;outubro;154;2019;10.0
RIO PARDO;outubro;22;2019;10.0
RIOZINHO;outubro;2;2019;10.0
ROCA SALES;outubro;5;2019;10.0
RODEIO BONITO;outubro;3;2019;10.0
ROLADOR;outubro;0;2019;10.0
ROLANTE;outubro;7;2019;10.0
RONDA ALTA;outubro;7;2019;10.0
RONDINHA;outubro;9;2019;10.0
ROQUE GONZALES;outubro;3;2019;10.0
ROSARIO DO SUL;outubro;37;2019;10.0
SAGRADA FAMILIA;outubro;0;2019;10.0
SALDANHA MARINHO;outubro;3;2019;10.0
SALTO DO JACUI;outubro;9;2019;10.0
SALVADOR DAS MISSOES;outubro;0;2019;10.0
SALVADOR DO SUL;outubro;3;2019;10.0
SANANDUVA;outubro;11;2019;10.0
SANTA BARBARA DO SUL;outubro;6;2019;10.0
SANTA CECILIA DO SUL;outubro;0;2019;10.0
SANTA CLARA DO SUL;outubro;1;2019;10.0
SANTA CRUZ DO SUL;outubro;118;2019;10.0
SANTA MARIA;outubro;242;2019;10.0
SANTA MARIA DO HERVAL;outubro;2;2019;10.0
SANTA MARGARIDA DO SUL;outubro;0;2019;10.0
SANTANA DA BOA VISTA;outubro;3;2019;10.0
SANT'ANA DO LIVRAMENTO;outubro;62;2019;10.0
SANTA ROSA;outubro;73;2019;10.0
SANTA TEREZA;outubro;0;2019;10.0
SANTA VITORIA DO PALMAR;outubro;27;2019;10.0
SANTIAGO;outubro;35;2019;10.0
SANTO ANGELO;outubro;80;2019;10.0
SANTO ANTONIO DO PALMA;outubro;0;2019;10.0
SANTO ANTONIO DA PATRULHA;outubro;22;2019;10.0
SANTO ANTONIO DAS MISSOES;outubro;4;2019;10.0
SANTO ANTONIO DO PLANALTO;outubro;0;2019;10.0
SANTO AUGUSTO;outubro;15;2019;10.0
SANTO CRISTO;outubro;3;2019;10.0
SANTO EXPEDITO DO SUL;outubro;0;2019;10.0
SAO BORJA;outubro;41;2019;10.0
SAO DOMINGOS DO SUL;outubro;1;2019;10.0
SAO FRANCISCO DE ASSIS;outubro;14;2019;10.0
SAO FRANCISCO DE PAULA;outubro;10;2019;10.0
SAO GABRIEL;outubro;49;2019;10.0
SAO JERONIMO;outubro;33;2019;10.0
SAO JOAO DA URTIGA;outubro;0;2019;10.0
SAO JOAO DO POLESINE;outubro;3;2019;10.0
SAO JORGE;outubro;1;2019;10.0
SAO JOSE DAS MISSOES;outubro;0;2019;10.0
SAO JOSE DO HERVAL;outubro;1;2019;10.0
SAO JOSE DO HORTENCIO;outubro;0;2019;10.0
SAO JOSE DO INHACORA;outubro;1;2019;10.0
SAO JOSE DO NORTE;outubro;17;2019;10.0
SAO JOSE DO OURO;outubro;11;2019;10.0
SAO JOSE DO SUL;outubro;1;2019;10.0
SAO JOSE DOS AUSENTES;outubro;2;2019;10.0
SAO LEOPOLDO;outubro;121;2019;10.0
SAO LOURENCO DO SUL;outubro;22;2019;10.0
SAO LUIZ GONZAGA;outubro;26;2019;10.0
SAO MARCOS;outubro;17;2019;10.0
SAO MARTINHO;outubro;4;2019;10.0
SAO MARTINHO DA SERRA;outubro;1;2019;10.0
SAO MIGUEL DAS MISSOES;outubro;7;2019;10.0
SAO NICOLAU;outubro;2;2019;10.0
SAO PAULO DAS MISSOES;outubro;10;2019;10.0
SAO PEDRO DA SERRA;outubro;0;2019;10.0
SAO PEDRO DAS MISSOES;outubro;0;2019;10.0
SAO PEDRO DO BUTIA;outubro;1;2019;10.0
SAO PEDRO DO SUL;outubro;16;2019;10.0
SAO SEBASTIAO DO CAI;outubro;12;2019;10.0
SAO SEPE;outubro;16;2019;10.0
SAO VALENTIM;outubro;4;2019;10.0
SAO VALENTIM DO SUL;outubro;0;2019;10.0
SAO VALERIO DO SUL;outubro;0;2019;10.0
SAO VENDELINO;outubro;1;2019;10.0
SAO VICENTE DO SUL;outubro;8;2019;10.0
SAPIRANGA;outubro;52;2019;10.0
SAPUCAIA DO SUL;outubro;70;2019;10.0
SARANDI;outubro;20;2019;10.0
SEBERI;outubro;9;2019;10.0
SEDE NOVA;outubro;0;2019;10.0
SEGREDO;outubro;1;2019;10.0
SELBACH;outubro;4;2019;10.0
SENADOR SALGADO FILHO;outubro;1;2019;10.0
SENTINELA DO SUL;outubro;1;2019;10.0
SERAFINA CORREA;outubro;11;2019;10.0
SERIO;outubro;0;2019;10.0
SERTAO;outubro;2;2019;10.0
SERTAO SANTANA;outubro;1;2019;10.0
SETE DE SETEMBRO;outubro;1;2019;10.0
SEVERIANO DE ALMEIDA;outubro;4;2019;10.0
SILVEIRA MARTINS;outubro;2;2019;10.0
SINIMBU;outubro;5;2019;10.0
SOBRADINHO;outubro;16;2019;10.0
SOLEDADE;outubro;17;2019;10.0
TABAI;outubro;0;2019;10.0
TAPEJARA;outubro;16;2019;10.0
TAPERA;outubro;4;2019;10.0
TAPES;outubro;7;2019;10.0
TAQUARA;outubro;28;2019;10.0
TAQUARI;outubro;21;2019;10.0
TAQUARUCU DO SUL;outubro;1;2019;10.0
TAVARES;outubro;5;2019;10.0
TENENTE PORTELA;outubro;31;2019;10.0
TERRA DE AREIA;outubro;4;2019;10.0
TEUTONIA;outubro;22;2019;10.0
TIO HUGO;outubro;0;2019;10.0
TIRADENTES DO SUL;outubro;3;2019;10.0
TOROPI;outubro;0;2019;10.0
TORRES;outubro;34;2019;10.0
TRAMANDAI;outubro;51;2019;10.0
TRAVESSEIRO;outubro;0;2019;10.0
TRES ARROIOS;outubro;5;2019;10.0
TRES CACHOEIRAS;outubro;1;2019;10.0
TRES COROAS;outubro;9;2019;10.0
TRES DE MAIO;outubro;25;2019;10.0
TRES FORQUILHAS;outubro;0;2019;10.0
TRES PALMEIRAS;outubro;5;2019;10.0
TRES PASSOS;outubro;32;2019;10.0
TRINDADE DO SUL;outubro;2;2019;10.0
TRIUNFO;outubro;15;2019;10.0
TUCUNDUVA;outubro;5;2019;10.0
TUNAS;outubro;0;2019;10.0
TUPANCI DO SUL;outubro;0;2019;10.0
TUPANCIRETA;outubro;22;2019;10.0
TUPANDI;outubro;1;2019;10.0
TUPARENDI;outubro;8;2019;10.0
TURUCU;outubro;1;2019;10.0
UBIRETAMA;outubro;0;2019;10.0
UNIAO DA SERRA;outubro;0;2019;10.0
UNISTALDA;outubro;0;2019;10.0
URUGUAIANA;outubro;80;2019;10.0
VACARIA;outubro;51;2019;10.0
VALE VERDE;outubro;0;2019;10.0
VALE DO SOL;outubro;10;2019;10.0
VALE REAL;outubro;0;2019;10.0
VANINI;outubro;0;2019;10.0
VENANCIO AIRES;outubro;41;2019;10.0
VERA CRUZ;outubro;15;2019;10.0
VERANOPOLIS;outubro;21;2019;10.0
VESPASIANO CORREA;outubro;0;2019;10.0
VIADUTOS;outubro;2;2019;10.0
VIAMAO;outubro;95;2019;10.0
VICENTE DUTRA;outubro;2;2019;10.0
VICTOR GRAEFF;outubro;0;2019;10.0
VILA FLORES;outubro;0;2019;10.0
VILA LANGARO;outubro;0;2019;10.0
VILA MARIA;outubro;0;2019;10.0
VILA NOVA DO SUL;outubro;4;2019;10.0
VISTA ALEGRE;outubro;2;2019;10.0
VISTA ALEGRE DO PRATA;outubro;0;2019;10.0
VISTA GAUCHA;outubro;3;2019;10.0
VITORIA DAS MISSOES;outubro;1;2019;10.0
WESTFALIA;outubro;1;2019;10.0
XANGRI-LA;outubro;2;2019;10.0
Total;outubro;7623;2019;10.0
ACEGUA;novembro;1;2019;11.0
AGUDO;novembro;8;2019;11.0
AJURICABA;novembro;2;2019;11.0
ALECRIM;novembro;4;2019;11.0
ALEGRETE;novembro;54;2019;11.0
ALEGRIA;novembro;1;2019;11.0
ALMIRANTE TAMANDARE DO SUL;novembro;0;2019;11.0
ALPESTRE;novembro;4;2019;11.0
ALTO ALEGRE;novembro;0;2019;11.0
ALTO FELIZ;novembro;0;2019;11.0
ALVORADA;novembro;55;2019;11.0
AMARAL FERRADOR;novembro;3;2019;11.0
AMETISTA DO SUL;novembro;3;2019;11.0
ANDRE DA ROCHA;novembro;0;2019;11.0
ANTA GORDA;novembro;3;2019;11.0
ANTONIO PRADO;novembro;7;2019;11.0
ARAMBARE;novembro;1;2019;11.0
ARARICA;novembro;0;2019;11.0
ARATIBA;novembro;4;2019;11.0
ARROIO DO MEIO;novembro;14;2019;11.0
ARROIO DO SAL;novembro;6;2019;11.0
ARROIO DO PADRE;novembro;1;2019;11.0
ARROIO DOS RATOS;novembro;3;2019;11.0
ARROIO DO TIGRE;novembro;9;2019;11.0
ARROIO GRANDE;novembro;7;2019;11.0
ARVOREZINHA;novembro;10;2019;11.0
AUGUSTO PESTANA;novembro;3;2019;11.0
AUREA;novembro;1;2019;11.0
BAGE;novembro;96;2019;11.0
BALNEARIO PINHAL;novembro;7;2019;11.0
BARAO;novembro;0;2019;11.0
BARAO DE COTEGIPE;novembro;2;2019;11.0
BARAO DO TRIUNFO;novembro;0;2019;11.0
BARRACAO;novembro;0;2019;11.0
BARRA DO GUARITA;novembro;1;2019;11.0
BARRA DO QUARAI;novembro;0;2019;11.0
BARRA DO RIBEIRO;novembro;6;2019;11.0
BARRA DO RIO AZUL;novembro;0;2019;11.0
BARRA FUNDA;novembro;1;2019;11.0
BARROS CASSAL;novembro;3;2019;11.0
BENJAMIN CONSTANT DO SUL;novembro;1;2019;11.0
BENTO GONCALVES;novembro;78;2019;11.0
BOA VISTA DAS MISSOES;novembro;1;2019;11.0
BOA VISTA DO BURICA;novembro;8;2019;11.0
BOA VISTA DO CADEADO;novembro;1;2019;11.0
BOA VISTA DO INCRA;novembro;1;2019;11.0
BOA VISTA DO SUL;novembro;0;2019;11.0
BOM JESUS;novembro;6;2019;11.0
BOM PRINCIPIO;novembro;9;2019;11.0
BOM PROGRESSO;novembro;0;2019;11.0
BOM RETIRO DO SUL;novembro;11;2019;11.0
BOQUEIRAO DO LEAO;novembro;5;2019;11.0
BOSSOROCA;novembro;2;2019;11.0
BOZANO;novembro;0;2019;11.0
BRAGA;novembro;0;2019;11.0
BROCHIER;novembro;3;2019;11.0
BUTIA;novembro;7;2019;11.0
CACAPAVA DO SUL;novembro;24;2019;11.0
CACEQUI;novembro;6;2019;11.0
CACHOEIRA DO SUL;novembro;73;2019;11.0
CACHOEIRINHA;novembro;43;2019;11.0
CACIQUE DOBLE;novembro;0;2019;11.0
CAIBATE;novembro;5;2019;11.0
CAICARA;novembro;1;2019;11.0
CAMAQUA;novembro;57;2019;11.0
CAMARGO;novembro;1;2019;11.0
CAMBARA DO SUL;novembro;1;2019;11.0
CAMPESTRE DA SERRA;novembro;0;2019;11.0
CAMPINA DAS MISSOES;novembro;4;2019;11.0
CAMPINAS DO SUL;novembro;7;2019;11.0
CAMPO BOM;novembro;19;2019;11.0
CAMPO NOVO;novembro;3;2019;11.0
CAMPOS BORGES;novembro;1;2019;11.0
CANDELARIA;novembro;20;2019;11.0
CANDIDO GODOI;novembro;4;2019;11.0
CANDIOTA;novembro;3;2019;11.0
CANELA;novembro;19;2019;11.0
CANGUCU;novembro;36;2019;11.0
CANOAS;novembro;207;2019;11.0
CANUDOS DO VALE;novembro;1;2019;11.0
CAPAO BONITO DO SUL;novembro;0;2019;11.0
CAPAO DA CANOA;novembro;28;2019;11.0
CAPAO DO CIPO;novembro;1;2019;11.0
CAPAO DO LEAO;novembro;5;2019;11.0
CAPIVARI DO SUL;novembro;0;2019;11.0
CAPELA DE SANTANA;novembro;3;2019;11.0
CAPITAO;novembro;1;2019;11.0
CARAZINHO;novembro;48;2019;11.0
CARAA;novembro;2;2019;11.0
CARLOS BARBOSA;novembro;10;2019;11.0
CARLOS GOMES;novembro;0;2019;11.0
CASCA;novembro;3;2019;11.0
CASEIROS;novembro;1;2019;11.0
CATUIPE;novembro;4;2019;11.0
CAXIAS DO SUL;novembro;277;2019;11.0
CENTENARIO;novembro;1;2019;11.0
CERRITO;novembro;2;2019;11.0
CERRO BRANCO;novembro;2;2019;11.0
CERRO GRANDE;novembro;1;2019;11.0
CERRO GRANDE DO SUL;novembro;4;2019;11.0
CERRO LARGO;novembro;13;2019;11.0
CHAPADA;novembro;3;2019;11.0
CHARQUEADAS;novembro;18;2019;11.0
CHARRUA;novembro;0;2019;11.0
CHIAPETTA;novembro;3;2019;11.0
CHUI;novembro;1;2019;11.0
CHUVISCA;novembro;0;2019;11.0
CIDREIRA;novembro;8;2019;11.0
CIRIACO;novembro;2;2019;11.0
COLINAS;novembro;1;2019;11.0
COLORADO;novembro;1;2019;11.0
CONDOR;novembro;0;2019;11.0
CONSTANTINA;novembro;6;2019;11.0
COQUEIRO BAIXO;novembro;0;2019;11.0
COQUEIROS DO SUL;novembro;0;2019;11.0
CORONEL BARROS;novembro;2;2019;11.0
CORONEL BICACO;novembro;2;2019;11.0
COTIPORA;novembro;0;2019;11.0
COXILHA;novembro;0;2019;11.0
CRISSIUMAL;novembro;6;2019;11.0
CRISTAL;novembro;3;2019;11.0
CRISTAL DO SUL;novembro;0;2019;11.0
CRUZ ALTA;novembro;59;2019;11.0
CRUZALTENSE;novembro;0;2019;11.0
CRUZEIRO DO SUL;novembro;8;2019;11.0
DAVID CANABARRO;novembro;0;2019;11.0
DERRUBADAS;novembro;0;2019;11.0
DEZESSEIS DE NOVEMBRO;novembro;0;2019;11.0
DILERMANDO DE AGUIAR;novembro;0;2019;11.0
DOIS IRMAOS;novembro;7;2019;11.0
DOIS IRMAOS DAS MISSOES;novembro;1;2019;11.0
DOIS LAJEADOS;novembro;2;2019;11.0
DOM FELICIANO;novembro;1;2019;11.0
DOM PEDRO DE ALCANTARA;novembro;0;2019;11.0
DOM PEDRITO;novembro;24;2019;11.0
DONA FRANCISCA;novembro;0;2019;11.0
DOUTOR MAURICIO CARDOSO;novembro;4;2019;11.0
DOUTOR RICARDO;novembro;0;2019;11.0
ELDORADO DO SUL;novembro;7;2019;11.0
ENCANTADO;novembro;10;2019;11.0
ENCRUZILHADA DO SUL;novembro;15;2019;11.0
ENGENHO VELHO;novembro;0;2019;11.0
ENTRE-IJUIS;novembro;3;2019;11.0
ENTRE RIOS DO SUL;novembro;0;2019;11.0
EREBANGO;novembro;1;2019;11.0
ERECHIM;novembro;83;2019;11.0
ERNESTINA;novembro;1;2019;11.0
HERVAL;novembro;2;2019;11.0
ERVAL GRANDE;novembro;2;2019;11.0
ERVAL SECO;novembro;4;2019;11.0
ESMERALDA;novembro;1;2019;11.0
ESPERANCA DO SUL;novembro;0;2019;11.0
ESPUMOSO;novembro;11;2019;11.0
ESTACAO;novembro;3;2019;11.0
ESTANCIA VELHA;novembro;12;2019;11.0
ESTEIO;novembro;45;2019;11.0
ESTRELA;novembro;36;2019;11.0
ESTRELA VELHA;novembro;0;2019;11.0
EUGENIO DE CASTRO;novembro;0;2019;11.0
FAGUNDES VARELA;novembro;2;2019;11.0
FARROUPILHA;novembro;25;2019;11.0
FAXINAL DO SOTURNO;novembro;2;2019;11.0
FAXINALZINHO;novembro;1;2019;11.0
FAZENDA VILANOVA;novembro;0;2019;11.0
FELIZ;novembro;12;2019;11.0
FLORES DA CUNHA;novembro;18;2019;11.0
FLORIANO PEIXOTO;novembro;0;2019;11.0
FONTOURA XAVIER;novembro;2;2019;11.0
FORMIGUEIRO;novembro;8;2019;11.0
FORQUETINHA;novembro;1;2019;11.0
FORTALEZA DOS VALOS;novembro;2;2019;11.0
FREDERICO WESTPHALEN;novembro;12;2019;11.0
GARIBALDI;novembro;12;2019;11.0
GARRUCHOS;novembro;2;2019;11.0
GAURAMA;novembro;3;2019;11.0
GENERAL CAMARA;novembro;0;2019;11.0
GENTIL;novembro;1;2019;11.0
GETULIO VARGAS;novembro;17;2019;11.0
GIRUA;novembro;9;2019;11.0
GLORINHA;novembro;2;2019;11.0
GRAMADO;novembro;16;2019;11.0
GRAMADO DOS LOUREIROS;novembro;0;2019;11.0
GRAMADO XAVIER;novembro;1;2019;11.0
GRAVATAI;novembro;102;2019;11.0
GUABIJU;novembro;2;2019;11.0
GUAIBA;novembro;29;2019;11.0
GUAPORE;novembro;12;2019;11.0
GUARANI DAS MISSOES;novembro;8;2019;11.0
HARMONIA;novembro;0;2019;11.0
HERVEIRAS;novembro;0;2019;11.0
HORIZONTINA;novembro;12;2019;11.0
HULHA NEGRA;novembro;1;2019;11.0
HUMAITA;novembro;3;2019;11.0
IBARAMA;novembro;2;2019;11.0
IBIACA;novembro;1;2019;11.0
IBIRAIARAS;novembro;0;2019;11.0
IBIRUBA;novembro;18;2019;11.0
IGREJINHA;novembro;17;2019;11.0
IJUI;novembro;90;2019;11.0
ILOPOLIS;novembro;3;2019;11.0
IMBE;novembro;2;2019;11.0
IMIGRANTE;novembro;2;2019;11.0
INDEPENDENCIA;novembro;1;2019;11.0
INHACORA;novembro;0;2019;11.0
IPE;novembro;0;2019;11.0
IPIRANGA DO SUL;novembro;1;2019;11.0
IRAI;novembro;5;2019;11.0
ITAARA;novembro;1;2019;11.0
ITACURUBI;novembro;1;2019;11.0
ITAPUCA;novembro;0;2019;11.0
ITAQUI;novembro;10;2019;11.0
ITATI;novembro;0;2019;11.0
ITATIBA DO SUL;novembro;1;2019;11.0
IVORA;novembro;1;2019;11.0
IVOTI;novembro;14;2019;11.0
JABOTICABA;novembro;4;2019;11.0
JACUIZINHO;novembro;0;2019;11.0
JACUTINGA;novembro;3;2019;11.0
JAGUARAO;novembro;17;2019;11.0
JAGUARI;novembro;7;2019;11.0
JAQUIRANA;novembro;0;2019;11.0
JARI;novembro;1;2019;11.0
JOIA;novembro;3;2019;11.0
JULIO DE CASTILHOS;novembro;8;2019;11.0
LAGOA BONITA DO SUL;novembro;2;2019;11.0
LAGOAO;novembro;2;2019;11.0
LAGOA DOS TRES CANTOS;novembro;0;2019;11.0
LAGOA VERMELHA;novembro;15;2019;11.0
LAJEADO;novembro;64;2019;11.0
LAJEADO DO BUGRE;novembro;0;2019;11.0
LAVRAS DO SUL;novembro;4;2019;11.0
LINDOLFO COLLOR;novembro;1;2019;11.0
LINHA NOVA;novembro;1;2019;11.0
MACHADINHO;novembro;3;2019;11.0
MACAMBARA;novembro;0;2019;11.0
MAMPITUBA;novembro;0;2019;11.0
MANOEL VIANA;novembro;1;2019;11.0
MAQUINE;novembro;2;2019;11.0
MARATA;novembro;1;2019;11.0
MARAU;novembro;13;2019;11.0
MARCELINO RAMOS;novembro;4;2019;11.0
MARIANA PIMENTEL;novembro;1;2019;11.0
MARIANO MORO;novembro;0;2019;11.0
MARQUES DE SOUZA;novembro;2;2019;11.0
MATA;novembro;1;2019;11.0
MATO CASTELHANO;novembro;0;2019;11.0
MATO LEITAO;novembro;0;2019;11.0
MATO QUEIMADO;novembro;0;2019;11.0
MAXIMILIANO DE ALMEIDA;novembro;0;2019;11.0
MINAS DO LEAO;novembro;1;2019;11.0
MIRAGUAI;novembro;0;2019;11.0
MONTAURI;novembro;0;2019;11.0
MONTE ALEGRE DOS CAMPOS;novembro;0;2019;11.0
MONTE BELO DO SUL;novembro;0;2019;11.0
MONTENEGRO;novembro;67;2019;11.0
MORMACO;novembro;0;2019;11.0
MORRINHOS DO SUL;novembro;2;2019;11.0
MORRO REDONDO;novembro;2;2019;11.0
MORRO REUTER;novembro;0;2019;11.0
MOSTARDAS;novembro;4;2019;11.0
MUCUM;novembro;6;2019;11.0
MUITOS CAPOES;novembro;0;2019;11.0
MULITERNO;novembro;1;2019;11.0
NAO-ME-TOQUE;novembro;8;2019;11.0
NICOLAU VERGUEIRO;novembro;0;2019;11.0
NONOAI;novembro;9;2019;11.0
NOVA ALVORADA;novembro;0;2019;11.0
NOVA ARACA;novembro;3;2019;11.0
NOVA BASSANO;novembro;0;2019;11.0
NOVA BOA VISTA;novembro;0;2019;11.0
NOVA BRESCIA;novembro;1;2019;11.0
NOVA CANDELARIA;novembro;0;2019;11.0
NOVA ESPERANCA DO SUL;novembro;2;2019;11.0
NOVA HARTZ;novembro;1;2019;11.0
NOVA PADUA;novembro;0;2019;11.0
NOVA PALMA;novembro;3;2019;11.0
NOVA PETROPOLIS;novembro;15;2019;11.0
NOVA PRATA;novembro;9;2019;11.0
NOVA RAMADA;novembro;1;2019;11.0
NOVA ROMA DO SUL;novembro;2;2019;11.0
NOVA SANTA RITA;novembro;4;2019;11.0
NOVO CABRAIS;novembro;1;2019;11.0
NOVO HAMBURGO;novembro;187;2019;11.0
NOVO MACHADO;novembro;0;2019;11.0
NOVO TIRADENTES;novembro;0;2019;11.0
NOVO XINGU;novembro;0;2019;11.0
NOVO BARREIRO;novembro;0;2019;11.0
OSORIO;novembro;21;2019;11.0
PAIM FILHO;novembro;3;2019;11.0
PALMARES DO SUL;novembro;6;2019;11.0
PALMEIRA DAS MISSOES;novembro;17;2019;11.0
PALMITINHO;novembro;1;2019;11.0
PANAMBI;novembro;21;2019;11.0
PANTANO GRANDE;novembro;1;2019;11.0
PARAI;novembro;5;2019;11.0
PARAISO DO SUL;novembro;3;2019;11.0
PARECI NOVO;novembro;1;2019;11.0
PAROBE;novembro;14;2019;11.0
PASSA SETE;novembro;0;2019;11.0
PASSO DO SOBRADO;novembro;4;2019;11.0
PASSO FUNDO;novembro;205;2019;11.0
PAULO BENTO;novembro;0;2019;11.0
PAVERAMA;novembro;0;2019;11.0
PEDRAS ALTAS;novembro;0;2019;11.0
PEDRO OSORIO;novembro;10;2019;11.0
PEJUCARA;novembro;1;2019;11.0
PELOTAS;novembro;271;2019;11.0
PICADA CAFE;novembro;1;2019;11.0
PINHAL;novembro;1;2019;11.0
PINHAL GRANDE;novembro;0;2019;11.0
PINHEIRINHO DO VALE;novembro;2;2019;11.0
PINHEIRO MACHADO;novembro;6;2019;11.0
PINTO BANDEIRA;novembro;0;2019;11.0
PIRAPO;novembro;0;2019;11.0
PIRATINI;novembro;8;2019;11.0
PLANALTO;novembro;14;2019;11.0
POCO DAS ANTAS;novembro;0;2019;11.0
PONTAO;novembro;1;2019;11.0
PONTE PRETA;novembro;0;2019;11.0
PORTAO;novembro;14;2019;11.0
PORTO ALEGRE;novembro;1295;2019;11.0
PORTO LUCENA;novembro;1;2019;11.0
PORTO MAUA;novembro;0;2019;11.0
PORTO VERA CRUZ;novembro;2;2019;11.0
PORTO XAVIER;novembro;5;2019;11.0
POUSO NOVO;novembro;2;2019;11.0
PRESIDENTE LUCENA;novembro;0;2019;11.0
PROGRESSO;novembro;6;2019;11.0
PROTASIO ALVES;novembro;1;2019;11.0
PUTINGA;novembro;2;2019;11.0
QUARAI;novembro;22;2019;11.0
QUATRO IRMAOS;novembro;0;2019;11.0
QUEVEDOS;novembro;1;2019;11.0
QUINZE DE NOVEMBRO;novembro;2;2019;11.0
REDENTORA;novembro;1;2019;11.0
RELVADO;novembro;0;2019;11.0
RESTINGA SECA;novembro;14;2019;11.0
RIO DOS INDIOS;novembro;1;2019;11.0
RIO GRANDE;novembro;150;2019;11.0
RIO PARDO;novembro;31;2019;11.0
RIOZINHO;novembro;2;2019;11.0
ROCA SALES;novembro;4;2019;11.0
RODEIO BONITO;novembro;6;2019;11.0
ROLADOR;novembro;1;2019;11.0
ROLANTE;novembro;10;2019;11.0
RONDA ALTA;novembro;12;2019;11.0
RONDINHA;novembro;1;2019;11.0
ROQUE GONZALES;novembro;6;2019;11.0
ROSARIO DO SUL;novembro;30;2019;11.0
SAGRADA FAMILIA;novembro;0;2019;11.0
SALDANHA MARINHO;novembro;0;2019;11.0
SALTO DO JACUI;novembro;6;2019;11.0
SALVADOR DAS MISSOES;novembro;0;2019;11.0
SALVADOR DO SUL;novembro;1;2019;11.0
SANANDUVA;novembro;8;2019;11.0
SANTA BARBARA DO SUL;novembro;6;2019;11.0
SANTA CECILIA DO SUL;novembro;1;2019;11.0
SANTA CLARA DO SUL;novembro;1;2019;11.0
SANTA CRUZ DO SUL;novembro;104;2019;11.0
SANTA MARIA;novembro;254;2019;11.0
SANTA MARIA DO HERVAL;novembro;5;2019;11.0
SANTA MARGARIDA DO SUL;novembro;0;2019;11.0
SANTANA DA BOA VISTA;novembro;6;2019;11.0
SANT'ANA DO LIVRAMENTO;novembro;62;2019;11.0
SANTA ROSA;novembro;54;2019;11.0
SANTA TEREZA;novembro;0;2019;11.0
SANTA VITORIA DO PALMAR;novembro;21;2019;11.0
SANTIAGO;novembro;38;2019;11.0
SANTO ANGELO;novembro;69;2019;11.0
SANTO ANTONIO DO PALMA;novembro;0;2019;11.0
SANTO ANTONIO DA PATRULHA;novembro;21;2019;11.0
SANTO ANTONIO DAS MISSOES;novembro;3;2019;11.0
SANTO ANTONIO DO PLANALTO;novembro;0;2019;11.0
SANTO AUGUSTO;novembro;18;2019;11.0
SANTO CRISTO;novembro;7;2019;11.0
SANTO EXPEDITO DO SUL;novembro;0;2019;11.0
SAO BORJA;novembro;38;2019;11.0
SAO DOMINGOS DO SUL;novembro;2;2019;11.0
SAO FRANCISCO DE ASSIS;novembro;11;2019;11.0
SAO FRANCISCO DE PAULA;novembro;5;2019;11.0
SAO GABRIEL;novembro;53;2019;11.0
SAO JERONIMO;novembro;24;2019;11.0
SAO JOAO DA URTIGA;novembro;1;2019;11.0
SAO JOAO DO POLESINE;novembro;2;2019;11.0
SAO JORGE;novembro;1;2019;11.0
SAO JOSE DAS MISSOES;novembro;1;2019;11.0
SAO JOSE DO HERVAL;novembro;2;2019;11.0
SAO JOSE DO HORTENCIO;novembro;1;2019;11.0
SAO JOSE DO INHACORA;novembro;1;2019;11.0
SAO JOSE DO NORTE;novembro;14;2019;11.0
SAO JOSE DO OURO;novembro;6;2019;11.0
SAO JOSE DO SUL;novembro;1;2019;11.0
SAO JOSE DOS AUSENTES;novembro;0;2019;11.0
SAO LEOPOLDO;novembro;119;2019;11.0
SAO LOURENCO DO SUL;novembro;21;2019;11.0
SAO LUIZ GONZAGA;novembro;33;2019;11.0
SAO MARCOS;novembro;7;2019;11.0
SAO MARTINHO;novembro;2;2019;11.0
SAO MARTINHO DA SERRA;novembro;1;2019;11.0
SAO MIGUEL DAS MISSOES;novembro;4;2019;11.0
SAO NICOLAU;novembro;1;2019;11.0
SAO PAULO DAS MISSOES;novembro;6;2019;11.0
SAO PEDRO DA SERRA;novembro;0;2019;11.0
SAO PEDRO DAS MISSOES;novembro;0;2019;11.0
SAO PEDRO DO BUTIA;novembro;0;2019;11.0
SAO PEDRO DO SUL;novembro;9;2019;11.0
SAO SEBASTIAO DO CAI;novembro;10;2019;11.0
SAO SEPE;novembro;12;2019;11.0
SAO VALENTIM;novembro;2;2019;11.0
SAO VALENTIM DO SUL;novembro;1;2019;11.0
