uf;municipio;ano;mes;vitimas
RS;ESTAÇÃO;2024;6;0.0
RS;ESTAÇÃO;2024;7;0.0
RS;ESTAÇÃO;2024;8;0.0
RS;ESTAÇÃO;2024;9;0.0
RS;ESTAÇÃO;2024;10;0.0
RS;ESTAÇÃO;2024;11;0.0
RS;ESTAÇÃO;2024;12;0.0
RS;ESTEIO;2024;1;2.0
RS;ESTEIO;2024;2;1.0
RS;ESTEIO;2024;3;2.0
RS;ESTEIO;2024;4;1.0
RS;ESTEIO;2024;5;4.0
RS;ESTEIO;2024;6;1.0
RS;ESTEIO;2024;7;1.0
RS;ESTEIO;2024;8;0.0
RS;ESTEIO;2024;9;0.0
RS;ESTEIO;2024;10;0.0
RS;ESTEIO;2024;11;3.0
RS;ESTEIO;2024;12;1.0
RS;ESTRELA;2024;1;0.0
RS;ESTRELA;2024;2;0.0
RS;ESTRELA;2024;3;0.0
RS;ESTRELA;2024;4;0.0
RS;ESTRELA;2024;5;0.0
RS;ESTRELA;2024;6;0.0
RS;ESTRELA;2024;7;1.0
RS;ESTRELA;2024;8;0.0
RS;ESTRELA;2024;9;0.0
RS;ESTRELA;2024;10;0.0
RS;ESTRELA;2024;11;0.0
RS;ESTRELA;2024;12;0.0
RS;ESTRELA VELHA;2024;1;0.0
RS;ESTRELA VELHA;2024;2;0.0
RS;ESTRELA VELHA;2024;3;0.0
RS;ESTRELA VELHA;2024;4;0.0
RS;ESTRELA VELHA;2024;5;0.0
RS;ESTRELA VELHA;2024;6;0.0
RS;ESTRELA VELHA;2024;7;0.0
RS;ESTRELA VELHA;2024;8;0.0
RS;ESTRELA VELHA;2024;9;0.0
RS;ESTRELA VELHA;2024;10;0.0
RS;ESTRELA VELHA;2024;11;0.0
RS;ESTRELA VELHA;2024;12;0.0
RS;ESTÂNCIA VELHA;2024;1;0.0
RS;ESTÂNCIA VELHA;2024;2;0.0
RS;ESTÂNCIA VELHA;2024;3;0.0
RS;ESTÂNCIA VELHA;2024;4;0.0
RS;ESTÂNCIA VELHA;2024;5;1.0
RS;ESTÂNCIA VELHA;2024;6;0.0
RS;ESTÂNCIA VELHA;2024;7;1.0
RS;ESTÂNCIA VELHA;2024;8;0.0
RS;ESTÂNCIA VELHA;2024;9;0.0
RS;ESTÂNCIA VELHA;2024;10;0.0
RS;ESTÂNCIA VELHA;2024;11;0.0
RS;ESTÂNCIA VELHA;2024;12;0.0
RS;EUGÊNIO DE CASTRO;2024;1;0.0
RS;EUGÊNIO DE CASTRO;2024;2;0.0
RS;EUGÊNIO DE CASTRO;2024;3;0.0
RS;EUGÊNIO DE CASTRO;2024;4;0.0
RS;EUGÊNIO DE CASTRO;2024;5;0.0
RS;EUGÊNIO DE CASTRO;2024;6;0.0
RS;EUGÊNIO DE CASTRO;2024;7;0.0
RS;EUGÊNIO DE CASTRO;2024;8;0.0
RS;EUGÊNIO DE CASTRO;2024;9;0.0
RS;EUGÊNIO DE CASTRO;2024;10;0.0
RS;EUGÊNIO DE CASTRO;2024;11;0.0
RS;EUGÊNIO DE CASTRO;2024;12;0.0
RS;FAGUNDES VARELA;2024;1;0.0
RS;FAGUNDES VARELA;2024;2;0.0
RS;FAGUNDES VARELA;2024;3;0.0
RS;FAGUNDES VARELA;2024;4;0.0
RS;FAGUNDES VARELA;2024;5;0.0
RS;FAGUNDES VARELA;2024;6;0.0
RS;FAGUNDES VARELA;2024;7;0.0
RS;FAGUNDES VARELA;2024;8;0.0
RS;FAGUNDES VARELA;2024;9;0.0
RS;FAGUNDES VARELA;2024;10;0.0
RS;FAGUNDES VARELA;2024;11;0.0
RS;FAGUNDES VARELA;2024;12;0.0
RS;FARROUPILHA;2024;1;3.0
RS;FARROUPILHA;2024;2;2.0
RS;FARROUPILHA;2024;3;3.0
RS;FARROUPILHA;2024;4;0.0
RS;FARROUPILHA;2024;5;1.0
RS;FARROUPILHA;2024;6;0.0
RS;FARROUPILHA;2024;7;2.0
RS;FARROUPILHA;2024;8;0.0
RS;FARROUPILHA;2024;9;0.0
RS;FARROUPILHA;2024;10;0.0
RS;FARROUPILHA;2024;11;4.0
RS;FARROUPILHA;2024;12;0.0
RS;FAXINAL DO SOTURNO;2024;1;0.0
RS;FAXINAL DO SOTURNO;2024;2;0.0
RS;FAXINAL DO SOTURNO;2024;3;0.0
RS;FAXINAL DO SOTURNO;2024;4;0.0
RS;FAXINAL DO SOTURNO;2024;5;0.0
RS;FAXINAL DO SOTURNO;2024;6;0.0
RS;FAXINAL DO SOTURNO;2024;7;0.0
RS;FAXINAL DO SOTURNO;2024;8;0.0
RS;FAXINAL DO SOTURNO;2024;9;0.0
RS;FAXINAL DO SOTURNO;2024;10;0.0
RS;FAXINAL DO SOTURNO;2024;11;0.0
RS;FAXINAL DO SOTURNO;2024;12;0.0
RS;FAXINALZINHO;2024;1;0.0
RS;FAXINALZINHO;2024;2;0.0
RS;FAXINALZINHO;2024;3;0.0
RS;FAXINALZINHO;2024;4;0.0
RS;FAXINALZINHO;2024;5;0.0
RS;FAXINALZINHO;2024;6;0.0
RS;FAXINALZINHO;2024;7;0.0
RS;FAXINALZINHO;2024;8;0.0
RS;FAXINALZINHO;2024;9;0.0
RS;FAXINALZINHO;2024;10;0.0
RS;FAXINALZINHO;2024;11;0.0
RS;FAXINALZINHO;2024;12;0.0
RS;FAZENDA VILANOVA;2024;1;0.0
RS;FAZENDA VILANOVA;2024;2;0.0
RS;FAZENDA VILANOVA;2024;3;1.0
RS;FAZENDA VILANOVA;2024;4;0.0
RS;FAZENDA VILANOVA;2024;5;0.0
RS;FAZENDA VILANOVA;2024;6;0.0
RS;FAZENDA VILANOVA;2024;7;1.0
RS;FAZENDA VILANOVA;2024;8;0.0
RS;FAZENDA VILANOVA;2024;9;0.0
RS;FAZENDA VILANOVA;2024;10;0.0
RS;FAZENDA VILANOVA;2024;11;0.0
RS;FAZENDA VILANOVA;2024;12;0.0
RS;FELIZ;2024;1;0.0
RS;FELIZ;2024;2;0.0
RS;FELIZ;2024;3;0.0
RS;FELIZ;2024;4;0.0
RS;FELIZ;2024;5;0.0
RS;FELIZ;2024;6;0.0
RS;FELIZ;2024;7;0.0
RS;FELIZ;2024;8;0.0
RS;FELIZ;2024;9;0.0
RS;FELIZ;2024;10;0.0
RS;FELIZ;2024;11;0.0
RS;FELIZ;2024;12;0.0
RS;FLORES DA CUNHA;2024;1;1.0
RS;FLORES DA CUNHA;2024;2;1.0
RS;FLORES DA CUNHA;2024;3;8.0
RS;FLORES DA CUNHA;2024;4;0.0
RS;FLORES DA CUNHA;2024;5;0.0
RS;FLORES DA CUNHA;2024;6;0.0
RS;FLORES DA CUNHA;2024;7;0.0
RS;FLORES DA CUNHA;2024;8;2.0
RS;FLORES DA CUNHA;2024;9;2.0
RS;FLORES DA CUNHA;2024;10;0.0
RS;FLORES DA CUNHA;2024;11;0.0
RS;FLORES DA CUNHA;2024;12;0.0
RS;FLORIANO PEIXOTO;2024;1;0.0
RS;FLORIANO PEIXOTO;2024;2;0.0
RS;FLORIANO PEIXOTO;2024;3;0.0
RS;FLORIANO PEIXOTO;2024;4;0.0
RS;FLORIANO PEIXOTO;2024;5;0.0
RS;FLORIANO PEIXOTO;2024;6;0.0
RS;FLORIANO PEIXOTO;2024;7;0.0
RS;FLORIANO PEIXOTO;2024;8;0.0
RS;FLORIANO PEIXOTO;2024;9;0.0
RS;FLORIANO PEIXOTO;2024;10;0.0
RS;FLORIANO PEIXOTO;2024;11;0.0
RS;FLORIANO PEIXOTO;2024;12;0.0
RS;FONTOURA XAVIER;2024;1;0.0
RS;FONTOURA XAVIER;2024;2;1.0
RS;FONTOURA XAVIER;2024;3;0.0
RS;FONTOURA XAVIER;2024;4;0.0
RS;FONTOURA XAVIER;2024;5;0.0
RS;FONTOURA XAVIER;2024;6;0.0
RS;FONTOURA XAVIER;2024;7;0.0
RS;FONTOURA XAVIER;2024;8;0.0
RS;FONTOURA XAVIER;2024;9;0.0
RS;FONTOURA XAVIER;2024;10;0.0
RS;FONTOURA XAVIER;2024;11;0.0
RS;FONTOURA XAVIER;2024;12;1.0
RS;FORMIGUEIRO;2024;1;0.0
RS;FORMIGUEIRO;2024;2;1.0
RS;FORMIGUEIRO;2024;3;0.0
RS;FORMIGUEIRO;2024;4;1.0
RS;FORMIGUEIRO;2024;5;0.0
RS;FORMIGUEIRO;2024;6;0.0
RS;FORMIGUEIRO;2024;7;0.0
RS;FORMIGUEIRO;2024;8;0.0
RS;FORMIGUEIRO;2024;9;0.0
RS;FORMIGUEIRO;2024;10;0.0
RS;FORMIGUEIRO;2024;11;0.0
RS;FORMIGUEIRO;2024;12;2.0
RS;FORQUETINHA;2024;1;0.0
RS;FORQUETINHA;2024;2;0.0
RS;FORQUETINHA;2024;3;0.0
RS;FORQUETINHA;2024;4;0.0
RS;FORQUETINHA;2024;5;0.0
RS;FORQUETINHA;2024;6;0.0
RS;FORQUETINHA;2024;7;0.0
RS;FORQUETINHA;2024;8;0.0
RS;FORQUETINHA;2024;9;0.0
RS;FORQUETINHA;2024;10;0.0
RS;FORQUETINHA;2024;11;0.0
RS;FORQUETINHA;2024;12;0.0
RS;FORTALEZA DOS VALOS;2024;1;0.0
RS;FORTALEZA DOS VALOS;2024;2;0.0
RS;FORTALEZA DOS VALOS;2024;3;0.0
RS;FORTALEZA DOS VALOS;2024;4;0.0
RS;FORTALEZA DOS VALOS;2024;5;0.0
RS;FORTALEZA DOS VALOS;2024;6;0.0
RS;FORTALEZA DOS VALOS;2024;7;0.0
RS;FORTALEZA DOS VALOS;2024;8;0.0
RS;FORTALEZA DOS VALOS;2024;9;0.0
RS;FORTALEZA DOS VALOS;2024;10;0.0
RS;FORTALEZA DOS VALOS;2024;11;0.0
RS;FORTALEZA DOS VALOS;2024;12;0.0
RS;FREDERICO WESTPHALEN;2024;1;0.0
RS;FREDERICO WESTPHALEN;2024;2;1.0
RS;FREDERICO WESTPHALEN;2024;3;0.0
RS;FREDERICO WESTPHALEN;2024;4;1.0
RS;FREDERICO WESTPHALEN;2024;5;0.0
RS;FREDERICO WESTPHALEN;2024;6;0.0
RS;FREDERICO WESTPHALEN;2024;7;0.0
RS;FREDERICO WESTPHALEN;2024;8;0.0
RS;FREDERICO WESTPHALEN;2024;9;0.0
RS;FREDERICO WESTPHALEN;2024;10;0.0
RS;FREDERICO WESTPHALEN;2024;11;0.0
RS;FREDERICO WESTPHALEN;2024;12;0.0
RS;GARIBALDI;2024;1;0.0
RS;GARIBALDI;2024;2;0.0
RS;GARIBALDI;2024;3;1.0
RS;GARIBALDI;2024;4;1.0
RS;GARIBALDI;2024;5;0.0
RS;GARIBALDI;2024;6;0.0
RS;GARIBALDI;2024;7;0.0
RS;GARIBALDI;2024;8;1.0
RS;GARIBALDI;2024;9;0.0
RS;GARIBALDI;2024;10;0.0
RS;GARIBALDI;2024;11;0.0
RS;GARIBALDI;2024;12;0.0
RS;GARRUCHOS;2024;1;0.0
RS;GARRUCHOS;2024;2;1.0
RS;GARRUCHOS;2024;3;0.0
RS;GARRUCHOS;2024;4;0.0
RS;GARRUCHOS;2024;5;0.0
RS;GARRUCHOS;2024;6;0.0
RS;GARRUCHOS;2024;7;0.0
RS;GARRUCHOS;2024;8;0.0
RS;GARRUCHOS;2024;9;0.0
RS;GARRUCHOS;2024;10;1.0
RS;GARRUCHOS;2024;11;0.0
RS;GARRUCHOS;2024;12;0.0
RS;GAURAMA;2024;1;0.0
RS;GAURAMA;2024;2;0.0
RS;GAURAMA;2024;3;0.0
RS;GAURAMA;2024;4;0.0
RS;GAURAMA;2024;5;0.0
RS;GAURAMA;2024;6;0.0
RS;GAURAMA;2024;7;0.0
RS;GAURAMA;2024;8;2.0
RS;GAURAMA;2024;9;2.0
RS;GAURAMA;2024;10;0.0
RS;GAURAMA;2024;11;0.0
RS;GAURAMA;2024;12;0.0
RS;GENERAL CÂMARA;2024;1;0.0
RS;GENERAL CÂMARA;2024;2;0.0
RS;GENERAL CÂMARA;2024;3;0.0
RS;GENERAL CÂMARA;2024;4;0.0
RS;GENERAL CÂMARA;2024;5;0.0
RS;GENERAL CÂMARA;2024;6;0.0
RS;GENERAL CÂMARA;2024;7;0.0
RS;GENERAL CÂMARA;2024;8;0.0
RS;GENERAL CÂMARA;2024;9;0.0
RS;GENERAL CÂMARA;2024;10;0.0
RS;GENERAL CÂMARA;2024;11;0.0
RS;GENERAL CÂMARA;2024;12;0.0
RS;GENTIL;2024;1;0.0
RS;GENTIL;2024;2;0.0
RS;GENTIL;2024;3;0.0
RS;GENTIL;2024;4;0.0
RS;GENTIL;2024;5;0.0
RS;GENTIL;2024;6;0.0
RS;GENTIL;2024;7;0.0
RS;GENTIL;2024;8;0.0
RS;GENTIL;2024;9;0.0
RS;GENTIL;2024;10;0.0
RS;GENTIL;2024;11;0.0
RS;GENTIL;2024;12;0.0
RS;GETÚLIO VARGAS;2024;1;1.0
RS;GETÚLIO VARGAS;2024;2;0.0
RS;GETÚLIO VARGAS;2024;3;0.0
RS;GETÚLIO VARGAS;2024;4;0.0
RS;GETÚLIO VARGAS;2024;5;0.0
RS;GETÚLIO VARGAS;2024;6;0.0
RS;GETÚLIO VARGAS;2024;7;0.0
RS;GETÚLIO VARGAS;2024;8;0.0
RS;GETÚLIO VARGAS;2024;9;0.0
RS;GETÚLIO VARGAS;2024;10;0.0
RS;GETÚLIO VARGAS;2024;11;0.0
RS;GETÚLIO VARGAS;2024;12;0.0
RS;GIRUÁ;2024;1;0.0
RS;GIRUÁ;2024;2;0.0
RS;GIRUÁ;2024;3;0.0
RS;GIRUÁ;2024;4;1.0
RS;GIRUÁ;2024;5;0.0
RS;GIRUÁ;2024;6;0.0
RS;GIRUÁ;2024;7;0.0
RS;GIRUÁ;2024;8;0.0
RS;GIRUÁ;2024;9;0.0
RS;GIRUÁ;2024;10;1.0
RS;GIRUÁ;2024;11;0.0
RS;GIRUÁ;2024;12;0.0
RS;GLORINHA;2024;1;0.0
RS;GLORINHA;2024;2;0.0
RS;GLORINHA;2024;3;0.0
RS;GLORINHA;2024;4;0.0
RS;GLORINHA;2024;5;0.0
RS;GLORINHA;2024;6;0.0
RS;GLORINHA;2024;7;0.0
RS;GLORINHA;2024;8;0.0
RS;GLORINHA;2024;9;0.0
RS;GLORINHA;2024;10;0.0
RS;GLORINHA;2024;11;0.0
RS;GLORINHA;2024;12;0.0
RS;GRAMADO;2024;1;0.0
RS;GRAMADO;2024;2;0.0
RS;GRAMADO;2024;3;0.0
RS;GRAMADO;2024;4;0.0
RS;GRAMADO;2024;5;0.0
RS;GRAMADO;2024;6;0.0
RS;GRAMADO;2024;7;0.0
RS;GRAMADO;2024;8;0.0
RS;GRAMADO;2024;9;0.0
RS;GRAMADO;2024;10;1.0
RS;GRAMADO;2024;11;0.0
RS;GRAMADO;2024;12;0.0
RS;GRAMADO DOS LOUREIROS;2024;1;0.0
RS;GRAMADO DOS LOUREIROS;2024;2;0.0
RS;GRAMADO DOS LOUREIROS;2024;3;0.0
RS;GRAMADO DOS LOUREIROS;2024;4;0.0
RS;GRAMADO DOS LOUREIROS;2024;5;0.0
RS;GRAMADO DOS LOUREIROS;2024;6;0.0
RS;GRAMADO DOS LOUREIROS;2024;7;0.0
RS;GRAMADO DOS LOUREIROS;2024;8;0.0
RS;GRAMADO DOS LOUREIROS;2024;9;0.0
RS;GRAMADO DOS LOUREIROS;2024;10;0.0
RS;GRAMADO DOS LOUREIROS;2024;11;0.0
RS;GRAMADO DOS LOUREIROS;2024;12;0.0
RS;GRAMADO XAVIER;2024;1;0.0
RS;GRAMADO XAVIER;2024;2;0.0
RS;GRAMADO XAVIER;2024;3;0.0
RS;GRAMADO XAVIER;2024;4;0.0
RS;GRAMADO XAVIER;2024;5;0.0
RS;GRAMADO XAVIER;2024;6;0.0
RS;GRAMADO XAVIER;2024;7;0.0
RS;GRAMADO XAVIER;2024;8;0.0
RS;GRAMADO XAVIER;2024;9;0.0
RS;GRAMADO XAVIER;2024;10;0.0
RS;GRAMADO XAVIER;2024;11;0.0
RS;GRAMADO XAVIER;2024;12;0.0
RS;GRAVATAÍ;2024;1;4.0
RS;GRAVATAÍ;2024;2;4.0
RS;GRAVATAÍ;2024;3;8.0
RS;GRAVATAÍ;2024;4;5.0
RS;GRAVATAÍ;2024;5;2.0
RS;GRAVATAÍ;2024;6;7.0
RS;GRAVATAÍ;2024;7;2.0
RS;GRAVATAÍ;2024;8;1.0
RS;GRAVATAÍ;2024;9;2.0
RS;GRAVATAÍ;2024;10;11.0
RS;GRAVATAÍ;2024;11;5.0
RS;GRAVATAÍ;2024;12;5.0
RS;GUABIJU;2024;1;0.0
RS;GUABIJU;2024;2;0.0
RS;GUABIJU;2024;3;0.0
RS;GUABIJU;2024;4;0.0
RS;GUABIJU;2024;5;0.0
RS;GUABIJU;2024;6;0.0
RS;GUABIJU;2024;7;0.0
RS;GUABIJU;2024;8;0.0
RS;GUABIJU;2024;9;0.0
RS;GUABIJU;2024;10;0.0
RS;GUABIJU;2024;11;0.0
RS;GUABIJU;2024;12;0.0
RS;GUAPORÉ;2024;1;0.0
RS;GUAPORÉ;2024;2;0.0
RS;GUAPORÉ;2024;3;0.0
RS;GUAPORÉ;2024;4;1.0
RS;GUAPORÉ;2024;5;0.0
RS;GUAPORÉ;2024;6;0.0
RS;GUAPORÉ;2024;7;0.0
RS;GUAPORÉ;2024;8;0.0
RS;GUAPORÉ;2024;9;0.0
RS;GUAPORÉ;2024;10;0.0
RS;GUAPORÉ;2024;11;0.0
RS;GUAPORÉ;2024;12;0.0
RS;GUARANI DAS MISSÕES;2024;1;0.0
RS;GUARANI DAS MISSÕES;2024;2;0.0
RS;GUARANI DAS MISSÕES;2024;3;0.0
RS;GUARANI DAS MISSÕES;2024;4;0.0
RS;GUARANI DAS MISSÕES;2024;5;0.0
RS;GUARANI DAS MISSÕES;2024;6;0.0
RS;GUARANI DAS MISSÕES;2024;7;0.0
RS;GUARANI DAS MISSÕES;2024;8;1.0
RS;GUARANI DAS MISSÕES;2024;9;0.0
RS;GUARANI DAS MISSÕES;2024;10;0.0
RS;GUARANI DAS MISSÕES;2024;11;0.0
RS;GUARANI DAS MISSÕES;2024;12;1.0
RS;GUAÍBA;2024;1;5.0
RS;GUAÍBA;2024;2;2.0
RS;GUAÍBA;2024;3;1.0
RS;GUAÍBA;2024;4;3.0
RS;GUAÍBA;2024;5;0.0
RS;GUAÍBA;2024;6;0.0
RS;GUAÍBA;2024;7;1.0
RS;GUAÍBA;2024;8;2.0
RS;GUAÍBA;2024;9;1.0
RS;GUAÍBA;2024;10;2.0
RS;GUAÍBA;2024;11;2.0
RS;GUAÍBA;2024;12;1.0
RS;HARMONIA;2024;1;0.0
RS;HARMONIA;2024;2;0.0
RS;HARMONIA;2024;3;0.0
RS;HARMONIA;2024;4;0.0
RS;HARMONIA;2024;5;0.0
RS;HARMONIA;2024;6;0.0
RS;HARMONIA;2024;7;0.0
RS;HARMONIA;2024;8;0.0
RS;HARMONIA;2024;9;0.0
RS;HARMONIA;2024;10;0.0
RS;HARMONIA;2024;11;0.0
RS;HARMONIA;2024;12;0.0
RS;HERVAL;2024;1;0.0
RS;HERVAL;2024;2;0.0
RS;HERVAL;2024;3;0.0
RS;HERVAL;2024;4;0.0
RS;HERVAL;2024;5;4.0
RS;HERVAL;2024;6;0.0
RS;HERVAL;2024;7;0.0
RS;HERVAL;2024;8;0.0
RS;HERVAL;2024;9;0.0
RS;HERVAL;2024;10;0.0
RS;HERVAL;2024;11;0.0
RS;HERVAL;2024;12;0.0
RS;HERVEIRAS;2024;1;0.0
RS;HERVEIRAS;2024;2;0.0
RS;HERVEIRAS;2024;3;0.0
RS;HERVEIRAS;2024;4;0.0
RS;HERVEIRAS;2024;5;0.0
RS;HERVEIRAS;2024;6;0.0
RS;HERVEIRAS;2024;7;0.0
RS;HERVEIRAS;2024;8;0.0
RS;HERVEIRAS;2024;9;0.0
RS;HERVEIRAS;2024;10;0.0
RS;HERVEIRAS;2024;11;0.0
RS;HERVEIRAS;2024;12;0.0
RS;HORIZONTINA;2024;1;2.0
RS;HORIZONTINA;2024;2;0.0
RS;HORIZONTINA;2024;3;0.0
RS;HORIZONTINA;2024;4;0.0
RS;HORIZONTINA;2024;5;0.0
RS;HORIZONTINA;2024;6;0.0
RS;HORIZONTINA;2024;7;0.0
RS;HORIZONTINA;2024;8;0.0
RS;HORIZONTINA;2024;9;0.0
RS;HORIZONTINA;2024;10;0.0
RS;HORIZONTINA;2024;11;0.0
RS;HORIZONTINA;2024;12;0.0
RS;HULHA NEGRA;2024;1;1.0
RS;HULHA NEGRA;2024;2;0.0
RS;HULHA NEGRA;2024;3;0.0
RS;HULHA NEGRA;2024;4;0.0
RS;HULHA NEGRA;2024;5;0.0
RS;HULHA NEGRA;2024;6;1.0
RS;HULHA NEGRA;2024;7;0.0
RS;HULHA NEGRA;2024;8;0.0
RS;HULHA NEGRA;2024;9;0.0
RS;HULHA NEGRA;2024;10;0.0
RS;HULHA NEGRA;2024;11;0.0
RS;HULHA NEGRA;2024;12;0.0
RS;HUMAITÁ;2024;1;0.0
RS;HUMAITÁ;2024;2;0.0
RS;HUMAITÁ;2024;3;0.0
RS;HUMAITÁ;2024;4;0.0
RS;HUMAITÁ;2024;5;0.0
RS;HUMAITÁ;2024;6;1.0
RS;HUMAITÁ;2024;7;0.0
RS;HUMAITÁ;2024;8;0.0
RS;HUMAITÁ;2024;9;0.0
RS;HUMAITÁ;2024;10;0.0
RS;HUMAITÁ;2024;11;0.0
RS;HUMAITÁ;2024;12;0.0
RS;IBARAMA;2024;1;0.0
RS;IBARAMA;2024;2;0.0
RS;IBARAMA;2024;3;0.0
RS;IBARAMA;2024;4;0.0
RS;IBARAMA;2024;5;0.0
RS;IBARAMA;2024;6;0.0
RS;IBARAMA;2024;7;0.0
RS;IBARAMA;2024;8;0.0
RS;IBARAMA;2024;9;0.0
RS;IBARAMA;2024;10;0.0
RS;IBARAMA;2024;11;0.0
RS;IBARAMA;2024;12;0.0
RS;IBIAÇÁ;2024;1;0.0
RS;IBIAÇÁ;2024;2;0.0
RS;IBIAÇÁ;2024;3;0.0
RS;IBIAÇÁ;2024;4;0.0
RS;IBIAÇÁ;2024;5;0.0
RS;IBIAÇÁ;2024;6;0.0
RS;IBIAÇÁ;2024;7;0.0
RS;IBIAÇÁ;2024;8;0.0
RS;IBIAÇÁ;2024;9;0.0
RS;IBIAÇÁ;2024;10;0.0
RS;IBIAÇÁ;2024;11;0.0
RS;IBIAÇÁ;2024;12;0.0
RS;IBIRAIARAS;2024;1;0.0
RS;IBIRAIARAS;2024;2;0.0
RS;IBIRAIARAS;2024;3;0.0
RS;IBIRAIARAS;2024;4;0.0
RS;IBIRAIARAS;2024;5;0.0
RS;IBIRAIARAS;2024;6;0.0
RS;IBIRAIARAS;2024;7;0.0
RS;IBIRAIARAS;2024;8;0.0
RS;IBIRAIARAS;2024;9;0.0
RS;IBIRAIARAS;2024;10;0.0
RS;IBIRAIARAS;2024;11;0.0
RS;IBIRAIARAS;2024;12;0.0
RS;IBIRAPUITÃ;2024;1;0.0
RS;IBIRAPUITÃ;2024;2;0.0
RS;IBIRAPUITÃ;2024;3;0.0
RS;IBIRAPUITÃ;2024;4;0.0
RS;IBIRAPUITÃ;2024;5;0.0
RS;IBIRAPUITÃ;2024;6;0.0
RS;IBIRAPUITÃ;2024;7;0.0
RS;IBIRAPUITÃ;2024;8;0.0
RS;IBIRAPUITÃ;2024;9;0.0
RS;IBIRAPUITÃ;2024;10;0.0
RS;IBIRAPUITÃ;2024;11;0.0
RS;IBIRAPUITÃ;2024;12;0.0
RS;IBIRUBÁ;2024;1;1.0
RS;IBIRUBÁ;2024;2;0.0
RS;IBIRUBÁ;2024;3;0.0
RS;IBIRUBÁ;2024;4;0.0
RS;IBIRUBÁ;2024;5;0.0
RS;IBIRUBÁ;2024;6;0.0
RS;IBIRUBÁ;2024;7;1.0
RS;IBIRUBÁ;2024;8;0.0
RS;IBIRUBÁ;2024;9;0.0
RS;IBIRUBÁ;2024;10;0.0
RS;IBIRUBÁ;2024;11;0.0
RS;IBIRUBÁ;2024;12;0.0
RS;IGREJINHA;2024;1;0.0
RS;IGREJINHA;2024;2;0.0
RS;IGREJINHA;2024;3;0.0
RS;IGREJINHA;2024;4;0.0
RS;IGREJINHA;2024;5;0.0
RS;IGREJINHA;2024;6;0.0
RS;IGREJINHA;2024;7;0.0
RS;IGREJINHA;2024;8;0.0
RS;IGREJINHA;2024;9;1.0
RS;IGREJINHA;2024;10;0.0
RS;IGREJINHA;2024;11;0.0
RS;IGREJINHA;2024;12;0.0
RS;IJUÍ;2024;1;2.0
RS;IJUÍ;2024;2;1.0
RS;IJUÍ;2024;3;0.0
RS;IJUÍ;2024;4;0.0
RS;IJUÍ;2024;5;2.0
RS;IJUÍ;2024;6;0.0
RS;IJUÍ;2024;7;1.0
RS;IJUÍ;2024;8;3.0
RS;IJUÍ;2024;9;3.0
RS;IJUÍ;2024;10;0.0
RS;IJUÍ;2024;11;1.0
RS;IJUÍ;2024;12;2.0
RS;ILÓPOLIS;2024;1;0.0
RS;ILÓPOLIS;2024;2;0.0
RS;ILÓPOLIS;2024;3;0.0
RS;ILÓPOLIS;2024;4;0.0
RS;ILÓPOLIS;2024;5;0.0
RS;ILÓPOLIS;2024;6;0.0
RS;ILÓPOLIS;2024;7;0.0
RS;ILÓPOLIS;2024;8;0.0
RS;ILÓPOLIS;2024;9;0.0
RS;ILÓPOLIS;2024;10;0.0
RS;ILÓPOLIS;2024;11;0.0
RS;ILÓPOLIS;2024;12;0.0
RS;IMBÉ;2024;1;3.0
RS;IMBÉ;2024;2;3.0
RS;IMBÉ;2024;3;0.0
RS;IMBÉ;2024;4;1.0
RS;IMBÉ;2024;5;0.0
RS;IMBÉ;2024;6;0.0
RS;IMBÉ;2024;7;0.0
RS;IMBÉ;2024;8;0.0
RS;IMBÉ;2024;9;1.0
RS;IMBÉ;2024;10;1.0
RS;IMBÉ;2024;11;3.0
RS;IMBÉ;2024;12;0.0
RS;IMIGRANTE;2024;1;0.0
RS;IMIGRANTE;2024;2;0.0
RS;IMIGRANTE;2024;3;0.0
RS;IMIGRANTE;2024;4;0.0
RS;IMIGRANTE;2024;5;0.0
RS;IMIGRANTE;2024;6;0.0
RS;IMIGRANTE;2024;7;0.0
RS;IMIGRANTE;2024;8;0.0
RS;IMIGRANTE;2024;9;0.0
RS;IMIGRANTE;2024;10;0.0
RS;IMIGRANTE;2024;11;0.0
RS;IMIGRANTE;2024;12;0.0
RS;INDEPENDÊNCIA;2024;1;0.0
RS;INDEPENDÊNCIA;2024;2;0.0
RS;INDEPENDÊNCIA;2024;3;0.0
RS;INDEPENDÊNCIA;2024;4;0.0
RS;INDEPENDÊNCIA;2024;5;0.0
RS;INDEPENDÊNCIA;2024;6;0.0
RS;INDEPENDÊNCIA;2024;7;0.0
RS;INDEPENDÊNCIA;2024;8;0.0
RS;INDEPENDÊNCIA;2024;9;2.0
RS;INDEPENDÊNCIA;2024;10;0.0
RS;INDEPENDÊNCIA;2024;11;0.0
RS;INDEPENDÊNCIA;2024;12;0.0
RS;INHACORÁ;2024;1;0.0
RS;INHACORÁ;2024;2;0.0
RS;INHACORÁ;2024;3;0.0
RS;INHACORÁ;2024;4;0.0
RS;INHACORÁ;2024;5;0.0
RS;INHACORÁ;2024;6;0.0
RS;INHACORÁ;2024;7;0.0
RS;INHACORÁ;2024;8;0.0
RS;INHACORÁ;2024;9;0.0
RS;INHACORÁ;2024;10;0.0
RS;INHACORÁ;2024;11;0.0
RS;INHACORÁ;2024;12;0.0
RS;IPIRANGA DO SUL;2024;1;0.0
RS;IPIRANGA DO SUL;2024;2;0.0
